word	x	y	nearest
flushed	-7.41967228794	13.7007553907	0.876
talents	-41.0081861068	29.2929012877	0.879
apology	26.9569051608	32.0116440868	0.702
interval	-6.2176676517	-49.6915810427	0.774
daily	-57.0526963059	-12.7296995113	0.907
rough	-11.5958766514	0.0336027867956	0.835
reception	-32.602028217	-29.6013652584	0.844
time	6.68049184487	-90.5906952215	0.689
serious	33.2124262376	39.8917206752	0.676
intimacy	-63.7689346535	-16.5146197903	0.847
songs	52.4850315796	1.47338069101	0.839
gown	-3.92249299929	42.7785801437	0.743
now	74.2691056755	62.6791782909	0.667
coach	-26.7754445858	-64.4168353981	0.917
draughts	63.943608884	3.63831046832	0.737
corps	63.265835578	19.9525758917	0.723
impression	-75.1625224698	-11.7373869896	0.926
dance	-8.89654812752	91.3854785047	0.792
rudeness	17.666534042	-22.6694977963	0.850
horseback	25.344345098	76.6568759498	0.720
manager	73.0544085979	59.3249976632	0.768
mile	10.5261019851	-73.8727925059	0.741
skin	89.7845651749	11.7411598867	0.755
chair	-48.4144820886	12.8707957265	0.873
anticipation	43.0788567762	37.2374311473	0.749
father	50.2591145694	-87.1044118576	0.846
indolent	1.58365162063	51.9136532952	0.815
contemplating	-11.2150278656	0.533736408515	0.850
passage	-42.980621043	-81.1730376664	0.897
charge	-40.9475011848	30.1337699656	0.840
avowal	56.4672857181	29.0684866593	0.807
discovering	-9.81963020633	-24.1896846163	0.868
sing	64.6617602205	62.4397429673	0.768
division	-48.4194724487	-52.0454192469	0.935
fatigues	-16.2564294131	-13.641561244	0.844
string	-27.2264955072	12.5955595867	0.934
advantage	-68.9249956199	-27.4691018865	0.771
choice	-84.0212197536	-39.4595654632	0.853
bustle	-59.0625036077	-63.8551106652	0.921
cook	21.9921947926	47.1134723918	0.754
ma	89.1444784352	61.3059361973	0.823
trouble	-44.214816103	59.4194630127	0.758
minute	10.5008794571	-73.8946186942	0.741
brother	49.7231768609	-87.0111246738	0.851
ascertaining	46.4221361898	-0.820801734567	0.709
leave	-26.977323609	87.6563228904	0.791
excellence	-72.6000773472	-20.6554763149	0.942
speculation	13.1730223933	33.797630007	0.772
gentlewoman	-18.3935830625	28.8282508107	0.779
round	-21.6908602677	-89.1617213226	0.799
pork	-29.0071058632	39.8049565676	0.866
accomplishment	-11.8237778554	-28.6375721289	0.861
says	32.4943723823	90.8551826555	0.792
regret	10.1398898477	14.4891798504	0.714
sigh	-33.7734784497	34.4717528591	0.840
injunction	58.3196621687	6.00064398014	0.741
sign	47.3798769535	50.1230270385	0.748
cost	2.22868761246	21.7417260571	0.713
crescent	20.5284493911	-15.1436869574	0.899
perplexity	2.4853394019	-45.0388802157	0.838
eating	-16.8147894563	-29.0389542646	0.882
chicken	-14.7017951796	50.2622653216	0.961
unlikely	34.7961523901	82.0806881086	0.846
distaste	-15.0958099076	21.9022582863	0.881
monkford	56.0420078654	-47.8277224362	0.741
constitution	-9.89742705122	31.6452397264	0.840
assistance	-69.2413324667	22.78036656	0.859
favour	-83.6243417084	6.48532799585	0.797
uniform	15.715061802	11.8042124542	0.741
reply	1.95201719376	73.2560518653	0.705
falling	-63.1484887729	-40.7506673006	0.887
alertness	-29.6102224563	-3.93420102607	0.887
muslin	37.2536206537	28.3208554489	0.696
honour	-43.7905826401	41.5391869089	0.759
clerk	49.2853575685	26.7526310663	0.612
understanding	-81.8263135103	8.02729790431	0.857
water	-47.9524319128	-69.0870947014	0.937
contemplate	68.5793712875	23.6622627931	0.774
pleasantest	44.543890363	-29.1715786909	0.896
address	-66.257502874	10.2686465428	0.787
change	-92.8777075853	-19.5056622692	0.734
wait	-3.10867391739	88.553507635	0.805
boy	-35.93128729	-54.9171296369	0.802
boast	34.6514116213	-40.5318894715	0.711
studied	57.9411720127	37.1582745956	0.675
bow	-4.39727417879	-70.7930690311	0.800
trial	-21.4555212912	-47.023804907	0.804
suggestion	-7.76193497746	-44.5075421264	0.841
hospitality	58.4053580235	-27.9556385336	0.768
rheumatic	70.3439777455	-4.19196181017	0.781
love	40.1293521559	74.5430234552	0.530
humour	-87.6441458647	22.8284585673	0.868
taunton	53.5619069887	-47.7334113444	0.830
embarrassing	10.0068216983	-28.3122910663	0.876
lizzy	87.3921542143	59.8392904802	0.859
post	-42.4031961105	-63.5319875891	0.868
market	49.0994410562	-34.9169205758	0.789
everybody	47.849096749	76.0494943243	0.699
wealth	-59.1147628288	-20.2690559749	0.881
working	-35.4407453703	25.5547692241	0.846
sake	-44.4920593729	40.6686780922	0.751
angry	38.0611807597	80.5572974804	0.811
visit	2.01770575207	-88.0148627849	0.678
sisterly	28.4880663871	-34.2629729462	0.898
vigour	56.9702570485	-28.2644516393	0.841
prey	77.2529767469	26.6637046649	0.615
memory	-58.1152795518	-33.1317806166	0.833
loving	53.4160514209	32.7747124568	0.740
introducing	-4.11581618564	3.29069104801	0.827
entrance	-58.6659143476	-73.0662942915	0.938
sharing	-28.1563784473	3.16898022987	0.881
consoled	20.5818310569	11.7529822911	0.855
condescension	59.0113774114	43.2077536456	0.745
altar	56.0966903915	13.2261743477	0.829
repentance	67.3953524377	-11.1154998328	0.724
envelope	76.51346644	9.87380671118	0.710
virtue	-88.6110184644	-18.9471849689	0.882
amelia	33.4846832184	71.3688186436	0.721
cases	11.9682413416	-49.0765246627	0.826
effort	-42.4788291067	-9.67281346852	0.773
easiest	20.7445670251	10.3841663758	0.843
behalf	22.9769157917	27.8717051939	0.788
sphere	86.9222564516	13.7533262258	0.663
pretend	13.9352344058	96.4406490826	0.882
privy	8.64766998683	46.7842695439	0.812
soup	36.046022894	33.2251287579	0.760
following	-46.1777611805	-84.7093673489	0.904
indolence	50.8420468275	6.90200483384	0.714
laughter	75.6241203809	38.8003355657	0.584
heart	52.4998619203	-79.0923401742	0.752
performer	47.1888114004	56.531493048	0.726
nursing	76.75734621	-5.16201997888	0.629
figure	-62.9264022209	-6.85977652622	0.863
recalled	14.3925179969	20.863907215	0.824
attribute	4.15361754278	81.8910972205	0.848
topic	-13.06321288	29.6159492921	0.766
heard	-30.7374343206	78.5505482953	0.805
stroke	78.2896994965	-33.566936154	0.801
purity	-31.8664411787	-34.9145673702	0.925
admirer	-19.9288400333	-5.4551912282	0.808
offense	67.795676213	19.8770546994	0.680
winter	-38.186807615	-63.9231847332	0.790
fortunately	4.03555012249	24.7949536609	0.783
discussion	-48.1149952181	-73.1541020714	0.906
watching	-51.84811901	18.099759407	0.834
mismanagement	33.8388503157	17.8912096893	0.783
write	24.0459645931	95.4070870173	0.875
dined	20.879294747	-80.7117990322	0.777
fourth	-15.0145097065	-76.1387452635	0.910
persuasion	-53.9257500579	-32.5459561254	0.839
economy	4.02526183524	-12.305305806	0.842
cavil	54.5866067864	52.8330011134	0.794
s_	66.2572800187	57.3472484765	0.823
staircase	-27.5243164769	-63.2494694248	0.840
influenced	38.02132983	70.4842983722	0.788
sacrifice	-43.334785009	58.8802480358	0.753
spot	-32.4949100262	-72.967189734	0.888
expectation	-73.8296968991	-56.7202459192	0.901
mankind	64.3989241124	-14.9690446746	0.783
date	17.6029735546	-31.0879407609	0.806
grow	24.0033547077	57.6198314688	0.821
man	-70.4110893729	43.7164306615	0.922
varieties	-17.494578523	-46.2364881708	0.906
yielding	48.6694646256	39.4240625003	0.725
formidable	-0.753056933378	46.841084316	0.791
propriety	-72.7146014772	-53.4405328897	0.920
glancing	51.7457417999	-48.47180468	0.835
subsisting	70.0235860457	18.4731568934	0.738
basket	-30.4353001949	-2.91610909272	0.915
representation	-43.1594554403	-42.399053591	0.822
talk	2.92700080611	102.623100358	0.810
devonshire	65.6256621746	13.3351934764	0.835
indeed	95.1354122875	58.8068507534	0.783
years	12.8384929577	-88.2108185266	0.861
stability	55.0416549906	-20.7472561001	0.863
course	-75.3627552384	-73.8537787723	0.775
shake	-55.9634349297	-32.9637789109	0.840
cold	-12.6274651745	-27.4960510162	0.714
tendency	20.0341176281	-8.27373223762	0.770
thoughtfulness	87.1082191455	-16.5398748033	0.765
trifle	11.8687475686	53.5131499018	0.777
solitary	-7.70165900381	-68.5632721859	0.880
group	4.20559757831	-41.7099295915	0.898
solace	54.4151905405	5.53496916193	0.703
vicinity	-22.816502968	-9.71681380695	0.868
maid	-40.8383633407	4.44205844986	0.876
window	-19.9294096242	-88.6391587872	0.850
suspicion	-94.0547397751	-17.8835525685	0.795
atonement	30.4970618716	47.3284102159	0.767
somersetshire	20.5673778383	-44.0963532569	0.845
main	-24.6060883441	-27.8159072476	0.908
instantly	-59.6513537943	39.1174411722	0.763
correspondence	19.7441872842	12.8177874384	0.797
modestly	68.8896868838	42.4358774155	0.766
equipage	28.1352905309	-0.515175062541	0.829
matches	43.0659460939	40.4331795464	0.794
sooner	49.9476049836	69.507177316	0.801
nation	-43.9416556924	-53.1856720564	0.912
interview	-8.47418472228	-50.4782693778	0.822
half	15.2773044557	-83.0936196109	0.792
courtship	5.06851960198	-37.6321965116	0.903
son	37.3612054574	-85.1841703132	0.842
provision	33.6302779428	-41.5734660898	0.841
hall	-14.3287143142	-86.5483870741	0.812
outweigh	26.5724925002	44.7998925167	0.812
term	18.2029107107	-15.2326717653	0.860
equality	52.0879192551	-20.5791015254	0.775
name	18.7682357543	-64.3975485378	0.577
thankful	36.0613801462	79.0389165392	0.854
servant	-13.3798584379	-74.5825940683	0.787
january	58.9006653899	-41.2567589826	0.839
drop	17.8784649155	43.7549842048	0.692
possibilities	35.3252763158	-21.12132427	0.818
bowling	5.38696345722	-32.7586569486	0.904
quarter	-86.32266095	-54.2419405989	0.807
cordiality	-45.5097391907	-15.5097105803	0.861
subjection	55.0885756025	-1.81024180108	0.891
square	-33.0150161529	-5.46137141985	0.861
ejaculation	-26.8689417317	6.4635157906	0.917
receipt	-10.372439549	-12.9146426767	0.885
hurried	1.23933725381	36.1732171835	0.841
farewell	-4.11001261673	11.6643149235	0.818
apothecary	28.8006813462	-14.9908072376	0.823
year	11.7937199247	-88.5125595971	0.841
girl	-88.975442323	25.247019828	0.843
exertions	-70.3956662852	-4.92002687959	0.848
neighbourhood	-22.1950839772	-99.3224579374	0.904
exclamation	42.4130546697	-0.526937662495	0.702
living	-52.8236653943	-51.1549267699	0.865
circumspection	55.7400207623	5.77913422957	0.745
intercourse	-61.6891344416	-59.5139729658	0.885
space	-44.3446388067	-61.2155416463	0.857
profit	-8.30822430558	22.5468834802	0.812
interference	-1.18517639278	-14.6836271499	0.838
hastily	-58.6355312551	38.4189011952	0.803
increase	-90.1645832772	-37.5700699899	0.862
investigation	67.8541791734	18.1780956313	0.784
cobb	-14.2867805833	-75.8438472981	0.887
housemaid	45.3362007969	-41.1995287364	0.810
overlook	-15.5671248257	57.7968186298	0.858
assurance	-84.8847044852	-51.8712091906	0.889
complimented	73.4188968185	59.5352289548	0.716
indignity	36.0676892673	26.8435840019	0.780
possibility	-81.3188115566	-62.1350691225	0.935
disrespect	12.832932285	45.0435872527	0.754
obligation	-73.6463528198	-23.0987725988	0.888
cough	70.0506873219	56.4338215452	0.656
remainder	3.61023762873	-29.7188252351	0.876
accommodation	-37.983605281	-1.62957048179	0.899
card	-23.5523946716	-66.9448160504	0.804
care	21.2976739329	88.921832537	0.686
patronage	15.7216669474	-30.7751690778	0.878
advance	4.55565506345	80.1844068943	0.786
contemplation	-16.0634994106	-45.3312729219	0.886
language	-53.743985409	-60.7042458415	0.895
waiter	57.0715759224	13.6955422188	0.771
transition	-21.2321552373	36.9571281799	0.934
motion	-34.6089942227	-65.9982238413	0.875
thing	-43.3460782393	80.0802575487	0.757
place	-20.3429205972	-98.7020548391	0.653
invitation	-43.1312630906	-8.5719373309	0.777
thankfulness	35.820961824	-7.58485318	0.843
promotion	-9.63324330894	-10.8941752443	0.885
view	-62.8698552354	-69.6914137021	0.852
neglect	-75.4791380482	-13.8639128732	0.813
first	1.37187656475	-90.0695666299	0.785
emotion	22.0963088908	-34.6475804947	0.786
dwelling	17.5016019686	-53.084623152	0.858
occupations	17.8753367751	-0.606529784954	0.834
one	-43.3579507747	71.1725597481	0.568
habitation	-11.14862438	-19.8835518774	0.878
ring	22.9451128753	-17.8497906031	0.739
forwarding	46.3402912693	48.0131904217	0.738
size	-68.7355238898	-49.0438907199	0.873
gig	7.99702832628	-2.76916529166	0.823
sheet	5.61083455435	-37.5257187753	0.902
persuasions	6.9089168481	42.267361108	0.794
anyone	47.5050392313	74.2487150729	0.737
white	-51.9144173341	-22.1572475106	0.848
lingering	-9.84417784034	-39.3052214542	0.880
exploring	-28.355969578	11.3137781357	0.904
reverie	15.0172660804	-10.7594702392	0.729
season	-47.5223386239	-65.4956164137	0.896
alas	74.9698976646	48.8171795301	0.741
abruptness	52.1205610497	-38.4283830528	0.862
representing	25.5346719497	2.13852616479	0.855
unfortunately	40.6390020347	4.9423466695	0.716
folly	-77.0865874048	-34.5605252089	0.860
discernment	35.7174752511	32.7356409779	0.760
future	-64.5894913562	-66.4016576298	0.831
venture	13.2200296746	96.748481246	0.886
endeavoured	4.0179536042	65.6118304989	0.853
cards	17.4381198501	27.4467311744	0.774
respectability	-80.8017552408	-23.4495060673	0.827
prospect	-73.5620335992	-74.3439150955	0.927
illness	3.4760045914	6.47674217571	0.863
angel	-12.516722049	48.0734649942	0.699
argument	-15.5423591331	19.1681250955	0.834
sad	-28.4492671255	59.366872422	0.772
suspense	-54.7563745953	-41.2830629802	0.889
anger	10.4745657328	5.37915074283	0.753
breakfast	-24.2653284752	-88.6780765552	0.869
prosperity	-45.6128174265	-13.0252394192	0.898
fashionable	-12.4774513783	-31.8193348274	0.871
diligence	29.0524959509	19.3318817873	0.715
note	0.435484993481	-78.0865776687	0.706
dining	-47.1472718792	-80.5558420835	0.881
emphasis	7.87360671578	-7.48431619572	0.832
animation	-88.1117569455	-7.97325769287	0.795
take	-26.9815863098	87.6564811102	0.791
performance	-64.640848024	0.153289749607	0.884
wonder	11.1317813369	85.0449635495	0.643
frost	41.0625472117	5.17283437325	0.810
pain	-93.6998513336	-13.8469015449	0.668
trace	16.690410717	45.01957031	0.807
opposite	-46.091520198	-74.519325616	0.901
syllable	-18.2625231674	45.2406118114	0.785
price	-4.11699973085	42.5126022299	0.803
unkindness	35.7457274871	-42.2370421255	0.763
entreaty	-6.27452359487	-10.0864834429	0.774
pair	-40.7292625564	-24.4912897743	0.892
hardships	21.7000029529	-3.14409472246	0.830
vexation	-50.4574306427	-9.11992919064	0.834
annum	76.79616873	36.4444142964	0.506
blockhead	29.8309304273	87.5179393728	0.891
hungry	54.6205714188	61.6581282809	0.861
deportment	53.450080215	-6.13666595273	0.763
uncle	54.9717295043	-79.9392190522	0.843
dispersed	-7.48790778752	-34.0377454615	0.891
ordination	46.7868549889	-29.4929466033	0.856
quantity	-27.5221914908	12.6895695396	0.934
shop	-25.3933879135	-67.0595886911	0.883
walking	-59.6908695862	48.8165559816	0.864
murmurs	-18.7691344406	3.13412849773	0.888
show	-3.19575619896	80.7667887151	0.779
accession	-35.6544617851	-37.067464806	0.898
supposition	-40.5036154172	-45.790208288	0.898
trespass	70.6062932295	19.9638849135	0.676
pump	-46.2509333911	-84.6380230707	0.854
corner	-39.19483804	-81.5101891291	0.929
ground	-47.8233072741	-69.9509689306	0.865
accustomary	8.04666517326	-2.82008617333	0.876
title	62.3615808483	18.488831424	0.752
treasure	-5.87683789471	48.2268957862	0.828
proportion	-36.6531001756	-18.2438877149	0.900
obstinacy	73.2126534753	-0.692444581105	0.788
dull	-29.8477503156	56.5366511003	0.827
wood	-24.198729022	-79.6501360219	0.874
raising	-5.99861632039	-17.5372542482	0.889
muffin	20.6107279335	-22.1701305688	0.883
enthusiasm	-11.4766116316	6.69878145715	0.818
heartfelt	7.90532741294	19.6060029673	0.867
dispute	84.1198138891	23.3575045697	0.658
exaggeration	77.6047121756	-3.96813791027	0.660
incivility	93.862950853	34.2254030406	0.698
assistant	42.988165235	57.7675812511	0.659
counsel	-51.9165825619	28.0766727387	0.842
soon	-2.3097181778	37.1318509282	0.609
unimportant	50.2214727385	44.914068674	0.708
slyness	44.5985274004	57.3154751365	0.790
lowness	55.3774656979	30.4522099565	0.752
hedge	-2.91411170566	-49.5095528685	0.880
treachery	59.7483730456	-1.11515479293	0.772
desirableness	0.378927221498	-36.061493762	0.876
stroll	52.4050166474	-34.2041125365	0.850
yield	1.11149260963	84.958739545	0.859
morning	-4.52337675901	-94.6563895081	0.840
landlord	62.8641109726	-10.0913209461	0.838
communicated	19.6549783238	58.4056648068	0.831
husband	-57.7751398387	26.4071797183	0.892
honesty	-27.9241643527	13.6784384088	0.841
seat	-59.7477917851	14.3098969562	0.828
unfit	30.4595399641	67.3729984773	0.774
salutation	87.6979739337	13.9408230192	0.724
sport	-9.59461370959	-35.5885860745	0.844
concern	-82.0844402261	-2.81934671706	0.730
foresight	30.1387157382	-29.0731372546	0.895
parent	-37.6272846654	-11.0724626213	0.870
review	-20.037593851	-49.5532588809	0.870
ornament	-11.4417521123	2.49228869343	0.809
enough	18.3094293919	74.0597592373	0.618
complexion	-72.0736182715	13.1101821615	0.826
prettiest	24.9432093085	-17.0562614952	0.781
reading	44.6632781771	18.30837397	0.640
hurrying	-41.2996666202	-0.82211495908	0.883
arrival	-58.3730789036	-73.5430641309	0.866
notice	-54.464240859	30.7672732506	0.651
useful	18.9071755089	70.0661105845	0.792
fearless	52.2564829716	-27.818101592	0.805
screen	55.1304489648	-13.0022462437	0.740
blame	3.45742622187	91.9692522529	0.827
countenance	-57.2330968629	7.94371353941	0.762
article	-95.228990845	-19.3471329551	0.826
come	62.6760532635	81.395276384	0.853
residence	-61.8034296863	-27.1587143073	0.878
stupidest	62.5399703094	11.0930541955	0.719
reasonableness	68.0386372343	-7.2495220505	0.837
tour	-4.95257270494	-34.5952590157	0.862
disappointment	-54.0495534286	-37.3671928813	0.816
expression	-64.2860337301	-34.6506066418	0.855
allowance	-28.9414943165	15.1041962178	0.790
duty	-18.7504957714	73.9530552975	0.805
curricle	-14.3995961884	-56.6111033138	0.885
period	-0.157452681474	-55.5443179006	0.742
resentment	-80.176097125	-2.56380751893	0.802
satisfaction	-81.3288180107	-18.2509906864	0.724
gaiety	-29.672497049	-14.0437290953	0.785
grants	-44.6048128435	-64.0917083182	0.915
disliking	62.1294294586	24.7639266355	0.722
mortification	-64.6732124866	-45.6127985325	0.913
reconcile	3.14079642399	91.6491973421	0.881
sensible	-85.8331979866	25.2279532056	0.717
stretch	36.0412916084	-33.4936600509	0.811
west	-39.9657886526	-69.0244254063	0.906
repine	54.2434571577	53.3103930266	0.703
mark	-14.1336108253	18.2316505991	0.841
breath	21.9152411161	41.0378370814	0.701
direction	-16.4158865418	-76.9533142355	0.881
blessing	-69.8051324435	-31.7482508198	0.901
ostentation	59.0981570394	-0.919590652662	0.772
observe	13.4674098792	97.9992893043	0.851
declaration	-9.84099018371	18.6405129917	0.804
careful	12.9006411901	52.79049984	0.793
spirit	-79.9682668998	-31.2024238206	0.810
case	-68.8969336563	56.6168934021	0.799
myself	49.3205610632	82.5568105576	0.828
crawfords	-25.4228280098	-70.3965267814	0.899
conception	69.8608332635	62.2856134033	0.672
mount	16.5518838848	5.68295977212	0.759
pretence	-48.389199483	-46.1997876526	0.877
nothingness	27.3949334315	-23.2549232054	0.802
premature	-55.0409546935	71.4850160137	0.785
trick	-42.1382907297	55.8616462942	0.781
newspaper	-33.8206761305	-68.1192407725	0.835
situation	-82.637714943	7.24441801711	0.827
cart	67.0157956626	-18.0771637613	0.849
determination	-23.6813762332	31.1387056803	0.851
brow	24.9010029086	12.3941980857	0.792
purse	53.9602898994	7.5274177488	0.682
cluster	41.5486542489	-18.2630283156	0.782
pressing	-43.1449578076	16.0660961396	0.844
return	-7.20279123587	79.2776137549	0.638
fame	7.41911551834	-50.0796940009	0.837
granted	-5.14389995491	54.4577129265	0.777
reminded	27.6113434137	-40.4979226291	0.869
confidant	-18.503076497	27.4452922203	0.859
curacy	21.1951963293	-28.0659345276	0.844
speech	-50.3331156893	-12.1854206228	0.739
deference	20.5345065634	-28.5630068968	0.844
events	-63.5387038092	-61.5399296525	0.899
week	11.2084400633	-88.7234314241	0.852
finish	6.8736337336	77.7194869701	0.670
enjoyment	-72.7568265405	-40.0474306588	0.897
refusal	24.460786842	22.4133784238	0.798
companion	-46.8841567914	23.7789948838	0.764
petticoat	91.0400523393	12.2453802061	0.671
fruit	-20.1606149027	-22.4830683922	0.878
changing	-15.5281128483	25.8031001844	0.834
longing	-2.43564529819	70.8940733109	0.763
sinned	-24.938721795	45.8320205558	0.871
recital	39.0694730023	-0.749183921281	0.776
evils	-62.3097779869	-54.2734463216	0.915
relief	-37.1236195683	0.825481111923	0.812
bottle	57.3686962101	32.3494832318	0.649
termination	60.5507124844	18.6387512703	0.678
model	-28.9778085939	20.7329576439	0.803
justify	6.02542359677	81.2651318193	0.770
summer	-43.4408380661	-66.4981114225	0.869
peace	-10.4856707708	-36.089437009	0.816
diffident	56.3954057683	40.9160351871	0.736
money	42.5453486121	51.4559576398	0.676
rest	-10.9933528662	-95.737263147	0.794
cease	12.5991244856	96.8973104831	0.893
aspect	-8.32635996192	-53.6121266969	0.899
satin	23.7602511194	-28.2043210867	0.765
blow	37.7501730712	17.1588297963	0.781
sprang	-3.49977307114	-4.66444551001	0.854
death	-54.0183933883	-28.4941285015	0.793
gentleness	-61.8302009798	-34.3375023055	0.903
suitableness	46.796012884	-21.9569473644	0.847
hint	4.35017305724	77.9450629155	0.659
thinking	46.280837008	94.3482949904	0.734
housemaids	-13.6222143878	-6.08543067672	0.841
remember	28.5742682687	96.9367500233	0.834
improvement	-77.9996131819	-36.3350961312	0.884
instrument	-48.1963053327	-95.1194425705	0.916
treatment	-40.7029809776	-37.4026947709	0.850
overthrow	73.3616563812	37.3428235821	0.694
struck	-53.2331172149	18.0317163812	0.823
kingdom	-30.3128201737	-55.0339311154	0.884
offence	22.8166788325	-13.4780265899	0.758
quickness	-21.2901754854	-1.47964100221	0.865
preference	-68.4982849467	-2.10313644528	0.885
listening	-46.4514215938	6.95994390067	0.781
secrecy	27.2202571396	-49.4885273818	0.781
world	-21.8539882992	-100.500178064	0.793
execution	32.5106294949	9.89415918355	0.791
lady	94.2485209542	11.1461495755	0.588
condolence	53.5746672287	46.429249671	0.777
furniture	-60.6286226733	-63.6129872642	0.924
accusation	51.3075220975	63.5357255977	0.759
conversing	36.9105669389	13.8121830672	0.728
heightened	-50.7064203705	-4.94777468336	0.858
stranger	28.8986892129	68.8133203151	0.761
engross	-24.8196126101	46.2714428483	0.858
chamber	-48.9117192078	8.76337738685	0.865
benefit	-45.2329253642	-45.0883740502	0.862
superiority	-82.1850913038	-50.3489990009	0.866
either	-42.7422226854	70.9484249858	0.756
twelve	19.8340856029	-81.2157990229	0.790
falsehood	36.5952452429	69.2456167686	0.756
veracity	71.6583458563	16.584579932	0.690
imprisonment	31.7424216501	-27.9573729465	0.900
competition	15.058071318	35.0330242303	0.793
respect	-58.4359184969	1.28433855537	0.692
duration	73.9851120482	7.77776759007	0.684
gross	64.1188773529	-21.7184884957	0.825
slice	59.1481230395	-5.58791985311	0.788
dimensions	-30.1074605948	-48.8058177764	0.908
noon	52.878199547	-41.6260111762	0.730
squire	-20.2087933454	-36.6363784784	0.889
process	49.0882781439	-16.1793463287	0.848
welcome	19.0882405353	69.1441835573	0.836
assembly	-27.1870557573	-58.5927381451	0.899
power	-100.009201211	-17.6448324288	0.688
forgetfulness	35.6973034001	-24.880031568	0.870
innocence	29.0483023158	1.7391035152	0.738
affording	26.8815199254	30.1440905492	0.722
handsomest	-37.2375563624	-56.4485668251	0.890
throw	-16.3724101312	67.4433478202	0.858
brighton	38.5522147503	66.0107706778	0.764
comparison	-97.227716643	-21.2308387291	0.819
stone	-19.8514189652	-51.6561931665	0.914
zealous	56.144951371	-4.14956966609	0.783
friendship	-76.1795243477	-26.9720641175	0.816
violence	-38.897443539	-46.4240449267	0.898
remonstrance	15.8800923518	15.9608373398	0.798
earnest	-60.728974695	-5.25978792919	0.839
act	6.92423722561	89.9531109536	0.840
luck	-36.0976451473	48.4740131999	0.767
road	-39.8553134393	-82.5576057915	0.941
vicar	-14.6757594621	49.3313687963	0.937
burning	7.86808398331	19.4035402326	0.867
eltons	-50.3518100582	-78.724614524	0.912
communication	-44.7142919261	-34.2626779879	0.912
struggle	39.7069523239	16.096836347	0.674
rising	-48.1202151354	-20.6690744589	0.858
determine	7.54050962824	86.9541390299	0.853
pleasantry	24.4756121625	26.8998661882	0.857
her	-32.4305576084	-99.2487595239	0.799
brute	72.9152202694	55.0333606139	0.656
heroine	-44.3722115515	-53.2570670143	0.845
start	-0.636017259577	-77.4944119868	0.856
lot	18.1873629993	54.4524880091	0.761
politeness	-55.5442948797	7.01103683419	0.801
somerset	28.3531452405	-21.6280629538	0.853
valley	11.819519554	-41.5318413008	0.912
energy	12.9578268809	-1.55976508739	0.795
forbade	-1.81446094417	17.8998248217	0.846
mischief	52.9568463303	12.3494365163	0.769
regard	-50.5856431369	45.924220608	0.717
motherly	14.6685993265	34.8724619321	0.844
amongst	-1.88863976268	-64.378629574	0.816
cabinet	-13.6921592409	-57.6203574399	0.906
land	-19.7582441484	-25.122627346	0.882
cottage	-12.7534602764	-87.8287061887	0.866
promote	-15.576190748	68.0633260424	0.859
downstairs	-2.28808535851	29.0918452057	0.820
feather	70.1724438037	26.908212884	0.671
abused	52.321805948	17.6226732459	0.796
applying	53.0008516065	54.0465843315	0.751
rage	37.0911746044	9.11250599377	0.852
intermission	64.4943589413	-27.9818967441	0.787
reasoned	10.4949134418	62.3441022695	0.798
nearest	-44.3198465124	-45.6396515307	0.917
affection	-80.8817182549	2.74628390972	0.759
deliberation	88.2729659472	14.3981870884	0.602
taste	-83.5693530842	11.2232021418	0.782
frighten	65.908026286	64.9399665159	0.837
describe	24.7198255172	86.2927943203	0.856
moved	0.920746841296	36.9702103023	0.831
general	-66.0644387174	-66.9495051276	0.678
imagination	-61.6443196283	13.5061695942	0.859
ensuing	4.41884419484	-42.1137489172	0.898
watched	-52.5998402374	15.2395335401	0.852
deed	37.8897006515	45.712461845	0.733
fill	-5.61577979427	72.2755485675	0.821
selfish	-41.6261586988	28.5627731677	0.836
sufferings	-67.0662354583	-3.04498638078	0.865
deserve	21.3389828788	94.1784396339	0.859
sanguine	10.3005197786	51.441507632	0.790
tempest	4.6534190692	-33.4301844525	0.900
field	-22.6958364678	-48.9090848592	0.881
remarks	-50.0327961084	10.0114712252	0.900
deviation	75.1901152014	-0.783796795352	0.800
briefly	20.5377558736	17.6598003542	0.838
formed	-54.5978641899	-24.2971336454	0.806
finale	14.1426051677	-11.6561329337	0.901
contradicted	23.1207748303	55.4595109548	0.810
misfortune	-17.0290565579	71.8218031259	0.793
middling	32.4842594978	37.9863428491	0.745
bounded	-3.05749566918	-3.3526402549	0.908
intimation	56.2715285271	-23.9755045376	0.868
fasten	27.6761849582	78.7642175255	0.814
building	-13.9579176221	-63.6320631889	0.884
consternation	63.328704924	4.1042086895	0.725
wife	36.9547280548	-85.7018623241	0.789
moonlight	31.4900969373	10.9635196388	0.851
impossibility	-38.1083929171	-38.0056416643	0.899
sensibility	-50.3037635619	1.69021276321	0.896
resolution	-60.7839027176	-11.8831226139	0.845
needful	-24.6660540001	-42.6612769838	0.875
curate	72.5482438497	-22.9827379282	0.754
lace	-18.04096612	36.538385439	0.841
groundwork	66.1024524593	-18.1945974438	0.888
forbidden	31.0158422349	20.7469171943	0.787
month	50.6790320462	66.8173158134	0.642
sunk	-52.6377489338	15.5726900591	0.833
welfare	-57.61476518	-33.6104161021	0.891
dish	56.4424124427	-0.0226405006051	0.709
meditation	42.4448772884	7.14951465161	0.828
reasoning	72.7928378398	29.704720697	0.592
friendless	69.0224599906	42.124231693	0.721
