word	x	y	nearest
performer	8.60212215138	10.7851549371	0.248
nursing	-53.2549723902	-30.4535010048	0.684
figure	-55.2883961641	9.05278066118	0.834
topic	76.7309411801	-32.1650512937	0.287
inexperience	60.269223355	-15.708679276	0.245
stroke	-7.05570742518	-47.3041006869	0.467
council	24.4518986322	24.7512634542	0.318
admirer	-27.8418610688	-34.6853834521	0.574
offense	71.6053923987	-24.5782460059	0.277
winter	-5.96518349121	-80.4174261785	0.483
discussion	-57.3109644273	30.8201817057	0.905
mismanagement	35.4956246449	19.9721225177	0.241
write	15.9347891663	-69.7625509156	0.354
persuasion	-51.8000727185	32.857589062	0.893
economy	-2.48981946956	-67.7816708764	0.407
staircase	-58.1451963332	-3.48779983073	0.814
sacrifice	45.7607407625	4.31949593337	0.232
spot	-49.0964789887	27.8749151402	0.887
accessory	35.5189470281	-30.1724445656	0.337
mankind	11.548511778	-26.4022411538	0.278
date	38.4768394951	-30.6277274822	0.327
man	-6.94322262335	87.8760473277	0.992
stress	76.6541765485	19.8977241554	0.311
remember	-55.9224412916	-46.3381214018	0.631
yielding	-32.9375483838	-63.7363733034	0.536
propriety	-57.1306608039	5.40837398358	0.837
self-reproach	0.646442342863	-36.3497808056	0.462
sedateness	45.5110051128	-68.4451831138	0.309
deposit	75.337356754	-31.5106926302	0.248
representation	-48.0880632888	-21.0905411402	0.757
talk	-63.2589154227	49.5887440768	0.933
sonnet	-32.132622973	-59.9650741451	0.525
midnight	88.3036127372	24.6185897245	0.374
stability	48.5070263627	8.5248691189	0.261
course	-11.2515845614	89.4882192753	0.993
pitch	-44.3986260371	-55.2370224374	0.624
cold	-76.9552531664	-20.042376944	0.787
worship	58.6203611318	-6.16194270657	0.253
tendency	46.0478586794	12.869194496	0.306
thoughtfulness	62.8126331874	65.3300415512	0.469
trifle	-48.3195119797	17.3035596963	0.861
group	56.0586673363	71.7498988888	0.631
solace	0.135011780566	-59.4212441812	0.438
vicinity	42.8001823027	19.5845056223	0.346
maid	36.5401005838	87.1380954469	0.733
window	-6.38206987304	-53.086774787	0.340
suspicion	38.9781562492	82.9794304738	0.673
atonement	-82.1002642513	-49.6737627734	0.672
petition	56.9601551123	-45.5026555506	0.260
correspondence	65.9675341898	7.4125308262	0.246
equipage	-1.58307639042	-15.6974009155	0.412
sooner	-46.3609615547	21.4689979135	0.892
liberality	-63.8221124347	-26.29691044	0.680
interview	33.5236284869	70.6374702579	0.633
half	22.1046478492	92.6618461236	0.770
courtship	-43.1126947942	-40.8531843119	0.635
provision	18.2258662371	-33.0194164347	0.244
hall	18.8974281062	30.2968420402	0.290
concerto	-50.6629124672	-72.1889428361	0.610
term	-60.532463669	-29.2163147166	0.728
name	-62.0525235646	87.0905121577	0.971
servant	-47.4253425095	-65.3931988929	0.608
drop	-71.9827595979	-19.9727122106	0.735
xlv	83.0179802328	-16.3732434489	0.246
quarter	2.44457619158	-4.73420146665	0.240
vexation	88.8308799489	23.7415423134	0.248
subjection	-27.982307693	-66.22958599	0.537
square	58.5322797072	55.9965807792	0.543
gape	26.1546720249	36.3358096177	0.259
receipt	44.3598093717	-28.3445383984	0.255
prompter	51.7411193225	-40.8473310012	0.334
farewell	-60.1194667265	-40.7491967374	0.724
apothecary	-12.7533795418	-19.4959064077	0.471
year	-40.0269737792	91.3902048954	0.980
girl	-26.0290127872	87.9036779329	0.988
neighbourhood	-62.0771875828	-29.9548364667	0.675
exclamation	-44.1793922832	-54.3635343266	0.514
living	-73.1833568231	2.49032747049	0.833
circumspection	10.986212057	0.992181083563	0.269
intercourse	-46.7945823073	34.314772016	0.896
space	-53.7818510915	-48.7935688011	0.595
profit	23.0195035167	9.41582380443	0.235
interference	-56.1765609681	-12.4853618362	0.789
liveliness	15.1930819617	26.7625938408	0.397
mess	69.3204004418	-40.8316239153	0.204
stuff	41.07858598	82.1708556221	0.627
housemaid	2.39209170799	-57.8073758246	0.427
assurance	-49.165196851	24.7212755827	0.882
fellow-creatures	15.2813625301	-55.5839437591	0.310
delicacy	-24.1954022405	-38.8892102378	0.400
possibility	-56.638919817	-56.3804135127	0.623
disrespect	45.7281587584	30.2608274044	0.305
bandbox	37.827744854	-31.5214007198	0.289
obligation	-69.3586936278	5.33178883322	0.811
cough	67.2435361929	25.8356850033	0.346
remainder	14.948645391	-65.4870899923	0.441
card	-67.6245582191	43.9675153054	0.936
care	-44.113095282	26.5800579989	0.903
patronage	65.1732376398	-4.72831123764	0.303
advance	56.4804791898	17.9012688114	0.311
contemplation	-45.5866022727	38.8953039468	0.902
language	25.7909367301	2.01932834674	0.216
waiter	16.5740174669	14.0092192602	0.255
transition	4.44595553573	-45.192370153	0.407
motion	31.6133693609	80.1145264561	0.731
thing	-14.0997172307	88.2246237693	0.990
place	-22.4015024809	90.3213398449	0.990
invitation	-79.2153350537	69.2420337257	0.960
thankfulness	75.8441445119	-20.3690095803	0.358
promotion	-60.2425388172	-11.9064262047	0.804
view	76.1259277188	36.9978649394	0.375
childhood	-25.3692410447	-33.3207734315	0.480
emotion	-52.081502305	42.2405778649	0.910
cheese	44.1870716419	50.1227338652	0.431
dwelling	-71.965164997	-13.4711265709	0.784
well-wisher	46.6488703378	42.4295113551	0.382
one	-55.4006267123	40.7955304861	0.909
self-denial	-26.0522034278	-49.1537640915	0.583
ring	-60.6635681642	-48.7114401334	0.599
forwarding	-62.2049645697	-45.0687226559	0.677
size	-45.8633476366	-5.14742031695	0.812
gig	12.0085598501	-74.9415538568	0.273
little	33.0497414761	3.14065507247	0.251
sheet	38.7621729452	-42.3985088456	0.252
convent	-64.1872805043	-63.3964588437	0.676
anyone	63.4071933602	44.6873738696	0.361
friend	-7.52008128082	88.8385983731	0.994
hug	20.3591390769	14.0357971356	0.281
reverie	9.40068614659	-17.5625903832	0.448
season	-76.6987330282	-43.2028967214	0.634
copy	38.5814181851	-42.4842037307	0.256
folly	-73.9784471378	-36.6780905307	0.645
discernment	44.1417109446	73.0584149456	0.607
casement	14.8125966594	13.5232272511	0.259
future	-75.3705813116	57.8448021181	0.943
venture	-57.0282441116	-38.2599625975	0.637
oath	7.00601408163	-46.7079055314	0.270
respectability	-64.484150063	-9.47316775093	0.786
prospect	-53.6122611278	-14.9720061852	0.775
illness	-78.543833773	-7.95573351657	0.788
angel	47.3385311016	46.1682386935	0.423
revolt	-50.829170437	-48.7333957775	0.619
argument	-58.0717537217	-10.3100543952	0.796
suspense	53.7882629522	60.593894502	0.572
rent	77.771273172	-7.44785642806	0.305
anger	-78.3115347705	70.713509832	0.957
breakfast	-68.3467885911	-21.8174689406	0.725
self-consequence	45.6562197961	51.5397298675	0.479
sat	-11.6465520146	-42.6215947488	0.468
prosperity	-47.7040993322	-60.5089058513	0.660
sport	38.4937699405	36.6248617723	0.437
form	-49.7492781454	-1.05957591774	0.832
diligence	53.4382033152	-36.2081390606	0.246
note	-77.7075654482	73.875891931	0.960
dining	26.5504131565	89.5774434015	0.788
emphasis	8.05472141639	-58.442320904	0.383
animation	66.2100540748	52.1213032693	0.416
performance	25.6525265482	-9.48695660053	0.309
wonder	-53.0364604462	38.3219291396	0.914
good-nature	54.0435903236	77.5067300787	0.581
frost	-36.6397869433	-35.9751868192	0.464
pain	-37.7978460699	87.0429064787	0.981
trace	37.6219821817	72.0294361731	0.651
syllable	35.3303769337	19.904110955	0.378
price	-53.492803869	3.73979862692	0.831
unkindness	76.166562819	16.322431013	0.241
satisfying	44.2501850435	-69.9900773021	0.279
entreaty	-5.09344266935	-64.5640841011	0.361
pair	35.5031012351	-7.29273454795	0.215
annum	27.1571409383	-54.4413197672	0.251
billiard-room	-4.09198141578	-66.5525063885	0.454
drive	-65.2009646233	2.5959257508	0.837
deportment	54.7621890402	46.9781826284	0.447
hear	-15.1649268231	-42.4756733032	0.399
ordination	47.9892593685	24.1853142614	0.327
quantity	65.5586352863	-21.5663227391	0.305
slope	41.6837206657	61.1016438476	0.547
walking	-66.3149458285	47.5679061887	0.933
show	76.3196252674	-29.2667364203	0.235
supposition	50.0156133716	-5.64376521547	0.327
veranda	75.9566206449	-16.951449105	0.259
trespass	42.504600254	-33.9044155087	0.241
hack	66.6951982794	-8.86738388096	0.216
corner	-0.765407330184	-49.2167978329	0.414
ground	79.5878607857	3.12907678994	0.278
title	57.1270884529	-44.290118217	0.325
treasure	-55.2258514908	-56.0911550195	0.597
proportion	1.26326609005	-14.8601229456	0.472
obstinacy	60.9930337984	-7.38746902625	0.248
manoeuvre	51.5512352777	-53.6388873184	0.282
stain	50.9361586601	-25.6669688608	0.236
dispute	54.9812763263	-3.27431506644	0.249
exaggeration	59.8352074351	-15.5873266712	0.239
incivility	60.548755528	2.22643089906	0.276
assistant	22.1123012685	-28.2140079968	0.250
expectation	-48.5070598213	89.2677685277	0.975
grave	-18.9955666305	-39.1533420351	0.464
slyness	43.8566313347	-2.35365577733	0.224
lowness	57.2709697242	64.6496967678	0.586
hedge	63.743000315	34.2555448187	0.519
stroll	-48.9621078322	-51.2486956713	0.604
man-servant	21.9498722474	-43.6340484625	0.459
resource	75.7221391394	-32.1624305934	0.230
yield	4.14867628652	-36.8587960788	0.381
morning	-26.4732447571	91.8298222906	0.987
landlord	-68.0696666432	-36.5483754135	0.666
husband	-46.4983091705	87.3414986706	0.979
seat	-59.5624476897	-29.5430787046	0.704
unfit	-12.8181533093	-24.907851407	0.431
salutation	29.0900715089	-41.486813288	0.313
asperity	35.5983670523	-41.4425764781	0.227
concern	-44.1995583655	14.3085113707	0.862
mutton	61.9050006146	59.9191747926	0.548
review	-52.3261000502	-5.7240873727	0.829
ornament	16.3204629526	-49.1696269	0.322
cheerfulness	32.7001021684	55.780365572	0.542
enough	27.5007189071	-3.7574073968	0.239
reading	12.6193834503	-61.4067952535	0.297
arrival	-26.1987496337	90.1220310717	0.989
notice	-66.1534585232	44.2723724635	0.937
parent	59.8649781839	71.6175737528	0.492
screen	-24.8418271288	-19.112969987	0.542
blame	-23.1389978516	-22.0365984211	0.590
countenance	-61.2996384821	89.0016960481	0.974
article	-51.4090410347	-39.9059577173	0.633
come	-79.0184391944	-42.3203358308	0.659
destroyer	47.2586549445	29.6519737854	0.219
residence	-68.4172415795	-2.17550390823	0.804
reasonableness	-7.96712846069	-56.5907935062	0.411
tour	60.84191729	11.2734432683	0.275
haunch	69.3418285286	20.4475266226	0.293
disappointment	-68.6221182345	54.3430964592	0.947
expression	-74.3838599997	-10.0569283386	0.794
allowance	54.0930210286	41.6377972958	0.293
duty	-56.9605165575	84.8111545695	0.980
curricle	-56.2765752258	29.6296867192	0.893
period	-77.062521993	55.0619021272	0.944
resentment	8.44259238244	-37.2707144642	0.386
satisfaction	-69.7942397619	50.9835105738	0.944
gaiety	-9.63775463213	-32.8998565903	0.457
learning	-6.77542073833	-85.4859695548	0.434
importunate	20.6919581563	-42.020036782	0.291
mortification	-56.7467319343	-27.1308657724	0.658
sensible	-62.3779330315	-8.65846843526	0.798
stretch	66.2819674175	25.1300122292	0.330
west	35.8567724509	32.03897253	0.337
repine	49.5271830901	-37.4169384122	0.240
mark	85.1400129581	-16.515475288	0.205
breath	-13.2022563681	-61.717731079	0.439
direction	-53.5770352697	2.32190545174	0.821
blessing	-49.5413804331	36.8695579971	0.913
ostentation	69.4400009782	-0.90704184513	0.275
drawer	8.64723058745	-28.3648203402	0.422
declaration	3.25766879204	-53.7567319001	0.359
one-and-twenty	31.978784171	-16.3313036119	0.239
spirit	-79.3059615583	63.1298491045	0.952
aid	3.12892692248	-39.4801665419	0.376
sound	-68.2874580723	-25.0457628854	0.726
isabella	-56.3011061403	86.8760975138	0.978
sophy	19.9582795101	-33.9469392577	0.285
slumber	52.1553026932	79.0061422533	0.511
pretence	-7.59705268142	-57.3264353448	0.465
nothingness	-52.4918017654	-6.81392507718	0.792
newspaper	-54.6854952795	-64.8999463285	0.637
situation	-25.057671396	91.1202256114	0.988
cart	36.5693499422	12.022710542	0.230
brow	-19.0021347019	-62.1122563909	0.483
purse	44.5697224589	67.3419335409	0.562
cluster	26.0228184108	0.293964576316	0.236
pressing	-18.0129998622	-80.9226845596	0.538
return	-43.3243074	87.6035034664	0.979
fame	54.5316995948	7.38934096915	0.233
mite	31.8563827019	6.29169932252	0.261
fender	-35.4708262459	-74.1023503895	0.541
gravel	54.5457177097	-30.5296024563	0.320
dining-room	80.3419867973	29.6965812366	0.331
speech	40.3652004597	3.13561615759	0.217
deference	-68.8758695784	-27.5989982164	0.729
week	-31.0116638964	90.0534808219	0.988
finish	64.7841373316	-21.1927324411	0.263
enjoyment	-57.1093190201	45.143985902	0.922
refusal	-70.9140688769	4.76557278796	0.807
companion	-64.1054456087	41.0159795193	0.924
petticoat	13.1720913553	-41.3824018917	0.307
fruit	-5.34523490013	-39.2598474729	0.348
longing	-63.7100481274	9.10880420696	0.805
recital	54.7676841983	25.63584758	0.322
relief	-64.0099563903	-41.3865133114	0.698
bottle	-87.8848860876	-38.2171432133	0.725
inability	35.289247501	23.0796591881	0.298
termination	17.2397683972	2.79286241709	0.230
model	63.0810829645	-28.3927187969	0.219
summer	5.8163912556	2.77278185566	0.270
idleness	44.1145826836	63.150135351	0.512
diffident	6.15276753048	2.25373432005	0.261
dinner-time	-61.8246554297	-47.5980750889	0.671
money	-56.888764725	82.7566919753	0.975
rest	-26.180794218	93.27283116	0.984
lavender-water	45.201960458	-19.7398271136	0.263
aspect	57.2873582408	64.3449085947	0.443
satin	85.9893438464	-16.6046063889	0.234
blow	-57.7761245042	-56.7456209647	0.656
presumption	-45.8517778807	-35.0376004949	0.729
death	40.9840802752	77.1564916325	0.565
gentleness	-55.0779715711	26.0220009123	0.889
suitableness	12.3501148701	-43.2535273689	0.359
hint	-65.860143033	-35.6951706144	0.728
thinking	-53.6979862512	-46.2274486015	0.605
improvement	-53.5549745566	21.6567364279	0.886
instrument	-48.0891782766	-37.1013715534	0.594
treatment	31.3182836646	-77.1267637989	0.270
struck	17.1509985136	2.62777187051	0.298
kingdom	-0.52694091258	-76.0845746768	0.412
offence	-56.8823297551	-22.5691378173	0.730
petulance	57.6406750447	-58.1462443117	0.248
quickness	31.3388629804	69.6977108619	0.691
secrecy	-2.71385027749	-69.8367636618	0.443
world	-24.8785918183	86.2533313912	0.982
execution	-54.6096676873	-47.3531495326	0.494
lady	-69.0893258024	-7.79431771677	0.791
furniture	25.5642185935	96.5838989457	0.841
accusation	46.0804963757	-46.4308862556	0.299
fortune	-50.1999462008	84.6248973932	0.975
stranger	22.7154988119	-47.3935334782	0.359
chamber	11.7549640852	-27.9099760214	0.279
benefit	-76.0624859911	-54.9081201966	0.654
superiority	-51.4354532067	9.65628381239	0.864
nose	55.7097560973	37.0976092914	0.388
falsehood	52.9946772377	-34.0901086436	0.244
veracity	-1.90442740936	-45.2981297316	0.403
imprisonment	33.208913681	55.1404698027	0.529
competition	34.7711614818	17.2002298974	0.281
table	-43.0008334452	-43.9566344803	0.548
duration	70.1856126924	32.5055941438	0.430
noon	21.1254389537	-0.833495167914	0.201
footing	34.4787912749	71.6926619554	0.560
knife	63.9669538567	58.7425613425	0.514
welcome	-50.6852910999	-72.1486590724	0.632
assembly	36.3860375572	51.4651656185	0.441
power	-42.6430655708	21.7408666402	0.887
forgetfulness	10.8889363678	-66.1803669034	0.387
innocence	-75.7944547716	-20.963911523	0.770
handsomest	42.7627224371	10.1687650345	0.247
comparison	-26.6112227397	-53.4557901253	0.542
stone	36.1478224417	84.094049172	0.697
son-in-law	52.6824401615	-34.3537618982	0.215
island	23.2955694844	21.9299344539	0.261
violence	29.4736510946	15.6649346401	0.328
sublimity	43.4040889874	-0.560559597751	0.228
remonstrance	-52.7753829173	-20.8045390381	0.765
earnest	63.5029105063	-39.0205141241	0.261
act	-41.058836857	10.8214463587	0.822
mean	-43.152352758	-43.0353848748	0.579
road	-58.234483091	-16.3890726326	0.796
burning	14.462414115	-27.0541600609	0.286
communication	-63.0644192425	53.4486356058	0.930
huswife	70.160971139	-19.1743431327	0.263
determine	-3.66502741407	-23.4785667713	0.310
pleasantry	-0.909330568669	-44.0964287293	0.410
her	-34.5651205967	90.5715663782	0.986
gleam	43.7268012561	23.0649074677	0.446
lot	17.2169952788	-51.0600804936	0.401
politeness	-65.5358235842	7.75998258622	0.853
valley	-7.1397554012	-12.6690879027	0.339
fish	-16.2495425044	-53.3931379528	0.519
mischief	-54.8683567338	-46.8127002261	0.585
bowling-green	54.3157431715	11.3105736979	0.249
regard	-77.8305307619	60.2447456328	0.953
cabinet	-32.4100025763	-38.2834623464	0.617
downstairs	-61.3673144798	-17.021647103	0.713
feather	13.0351168785	-74.6732832596	0.225
circulation	0.612623603793	-0.278866673359	0.310
rage	-14.463415334	-69.4055272781	0.412
intermission	-68.2573406868	-10.2654991518	0.800
turnpike-road	47.0120753698	-46.5037126665	0.373
self-conceit	49.4018243259	5.90491266364	0.223
affection	-9.31065386951	88.6693614275	0.995
palate	16.4060181213	0.956008965903	0.312
deliberation	-10.4998197528	-56.0730297418	0.431
taste	5.21121490666	-17.5955899795	0.301
self-importance	-60.4224249241	3.36248541864	0.844
fellow	-79.8737255147	-17.4989041149	0.784
imagination	-65.6825005345	50.1455590928	0.938
landscape	4.01119266608	-31.1152226482	0.302
draughts	68.1295117144	17.4115223321	0.303
sanguine	-37.1752950963	-76.4064276508	0.476
field	-58.4345389717	-4.37560066296	0.772
trash	26.3633881506	-68.171486219	0.365
briefly	-46.2090566443	-35.7705484133	0.700
decree	76.6887929972	15.3441179848	0.280
intimation	36.1991876569	-14.4062808744	0.216
pool	16.1083401404	-10.0159008177	0.263
building	61.0961248822	-27.5899278319	0.249
neighbour	-59.6105479614	-16.5825075996	0.762
consternation	81.9451350943	1.74093246293	0.225
wife	-65.6272636472	52.9914165728	0.933
groom	-18.2694577364	-39.8691716824	0.393
mass	34.7592920027	-35.2047948028	0.259
sensibility	-75.287608727	62.1320259465	0.948
resolution	-45.416795508	27.094632894	0.895
all	41.1414914135	-77.487219454	0.275
lace	46.6393118282	40.7702722163	0.388
groundwork	38.8484535865	-48.0014178936	0.247
month	1.74089728242	-48.3763630045	0.406
sunk	11.2740223411	-7.1088359273	0.266
welfare	-41.1366831526	-56.2683990635	0.549
dish	36.173903324	7.30660901442	0.250
meditation	47.8195728305	-21.9882182494	0.222
settlement	27.0386691687	7.97134533186	0.215
reasoning	46.7565490747	-42.209440453	0.229
superciliousness	-46.1505200455	-40.054149277	0.575
friendless	54.1412770806	-33.3232519281	0.253
glimpse	52.9080258665	58.531882735	0.582
apartment	36.4630689332	87.4306858478	0.734
hunting	-2.11226488992	-80.0611620926	0.421
removal	-43.5144772592	22.230055145	0.867
painter	14.6899562643	-85.0284563231	0.409
tranquillity	-9.47557124264	-44.4711431358	0.408
dressing	-19.7475764376	-61.7686420827	0.401
smile	-50.9719027962	4.0963853517	0.857
presentation	49.7066436942	-5.72575085296	0.230
case	-77.493912798	55.6924636415	0.944
woman	-18.63889478	87.569946963	0.990
appointment	-20.5143071214	-71.7523490684	0.472
worse	60.3743694043	20.4931261619	0.328
song	-24.4700657528	-71.8226165819	0.471
horror	23.4805497493	95.7933202144	0.867
easiness	63.1520123662	40.2709294561	0.344
fan	24.1373737438	-40.3448927676	0.268
fall	-57.2750572489	-36.2679289436	0.699
difference	-57.3231825467	84.2436349912	0.976
condition	54.6731036501	76.8127413537	0.499
knighthood	52.1782313396	81.5123226385	0.499
ingratitude	67.5421376645	0.308567447814	0.251
list	-5.90447827572	-80.2685561545	0.485
manager	43.2476954745	42.9003120172	0.388
grandfather	70.6853632287	-8.11645291335	0.233
desertion	-36.6459791622	-52.745573415	0.517
tea	-53.8610471398	35.5971979264	0.908
cash	37.0647785427	-62.8812397587	0.290
past	2.26692778912	-20.3618472976	0.301
rate	71.6508782686	-24.6021392202	0.368
invention	45.9934214956	-69.7707349511	0.305
design	24.339348263	-73.2163444002	0.429
affectation	-21.8739749106	-53.1180165856	0.594
belief	19.1784944423	-1.5866335076	0.219
conscience	-71.5843326187	54.3623653388	0.947
defence	37.7147478549	75.9748895259	0.645
hesitation	27.2690793024	-56.6178036192	0.310
adieus	18.5604226426	-43.7542961221	0.299
sum	58.7035940244	56.1076729549	0.528
dirt	24.7967540243	95.2306118904	0.842
tribute	-63.884273761	-41.8041535564	0.712
public	40.0125815297	64.7772042181	0.507
contrast	49.0895242525	54.413978714	0.349
eligibility	9.0976631078	-44.246952612	0.248
indecision	77.7647593363	-8.27209672025	0.247
behaviour	-80.8951515403	58.1123346315	0.947
tea-table	37.2036864593	55.1073455428	0.581
excess	-62.0542900707	-57.1936619084	0.704
graciousness	42.4273661611	19.5104851989	0.302
conviction	-74.7116450898	70.6540939642	0.962
compliance	50.8978038686	-35.2231587769	0.271
experience	27.7969651203	86.2444939073	0.783
amount	8.90130349375	-32.598879013	0.481
acquittal	-8.05265401619	-13.8134012503	0.284
stiffness	56.5395965945	19.6248718302	0.383
misery	-57.6576854511	34.4342043495	0.917
cessation	66.8665130731	10.2243994625	0.308
luck	-43.6773699723	-58.3015083559	0.535
sweetness	30.7700454234	92.9643890794	0.803
struggle	-34.3433699831	-65.6889013834	0.539
family	-4.8842196732	88.9866118011	0.996
sufferer	41.0369434816	21.1500419149	0.394
courtier	58.1650998818	15.6398375515	0.280
regiment	-58.6018724872	44.5173572479	0.930
aptitude	49.8430686592	-27.4970129401	0.235
sanction	-65.2425869317	-57.9682907326	0.616
trinket-box	30.430138199	-17.2760144936	0.263
dowager	56.1082216076	47.698302672	0.431
attendance	-64.8356466692	16.8510440644	0.859
eye	-65.6801697008	58.8955355935	0.940
composure	27.1695803747	86.5332357729	0.776
reproach	-8.38385596797	-28.9920862701	0.255
faint	54.0773795642	12.5210170024	0.283
cultivation	47.1080937587	-16.9294005055	0.285
wavering	71.3196195368	44.1230581474	0.460
fragrance	46.2115095097	-61.5298470507	0.248
injury	-63.3565675117	9.79270860431	0.836
affluence	8.25307307989	-38.9873843017	0.481
door	-47.419070655	85.2865944765	0.978
formality	-60.9940986039	-36.3846351725	0.709
company	-28.9157408402	89.9283823358	0.987
excuse	51.3385281205	37.7062174768	0.410
impulse	7.76412436036	-59.5913252204	0.418
rudeness	-16.0816443211	-82.3323932936	0.438
hurry	-48.6867026561	-2.44600178445	0.777
town	-16.9268133612	88.9885799116	0.991
none	-35.4214157149	89.8291966153	0.986
pocket-book	-17.9817458602	-32.3652675913	0.388
hour	30.4392717699	79.8227076374	0.679
middle	-13.1704425888	-61.9213846551	0.525
dining-parlour	64.2451837393	25.4603317587	0.366
forbearance	-24.6019610879	-71.8120789351	0.515
clergy	53.7558771896	38.8870015815	0.427
male	36.4438741305	-63.0512072605	0.242
excursion	44.1334831568	-57.3614641184	0.257
history	-60.8774791506	17.0605561609	0.846
share	53.3740028158	41.2872406732	0.466
sphere	16.8402437902	-12.4761059366	0.291
imitation	49.4248103845	-12.3593069931	0.275
sense	-44.1119151005	85.7044951771	0.978
dress	-63.5089771146	-5.68926556031	0.832
information	-49.4715090271	11.0434846699	0.860
court	-57.2040563538	-37.765832466	0.649
desperation	-6.4900240667	1.51065386318	0.257
comfort	-55.2193995895	23.3010039444	0.892
self-control	37.5831252224	-51.5578901423	0.330
footman	9.05446857875	-44.2960860934	0.266
creature	-66.3730322656	-7.3120652914	0.777
advice	-77.156778121	-27.8405756613	0.764
ill-will	-21.6094330895	-61.8391170898	0.544
crossness	58.8123275621	14.3342144853	0.274
adventure	3.02340450757	-13.1169719486	0.221
flutter	9.5226236078	-16.8002751936	0.421
licence	31.9332281473	5.78986231755	0.254
coat	51.2273797206	63.3753784951	0.516
departure	-67.6943468409	-1.81693298388	0.808
wishes	4.03788299069	-32.6939570226	0.219
dread	-58.0383204887	9.2894766313	0.818
shade	-66.4223638225	-40.4654807808	0.731
pleasure	-16.8711972135	88.2463161549	0.991
dream	56.7463295862	-15.2465422447	0.265
bustle	55.56509958	-11.0362557203	0.222
help	25.9461172155	1.44719304217	0.290
rectory	33.4155285577	14.8036958053	0.252
trade	10.3085233103	-54.0469565006	0.326
attitude	-6.47186666747	-10.3769599382	0.310
paper	-66.7565734376	-45.1980286108	0.645
pang	54.1952648077	39.1761670052	0.381
avenue	46.3144958734	14.6526782248	0.257
surgeon	48.7010957099	78.6311382252	0.536
style	-59.0112312459	-12.8331933822	0.722
reluctance	36.3402067345	35.3856057652	0.354
bosom	74.7417606486	26.2564976686	0.327
absence	24.1850999612	96.8234140579	0.860
inquiry	-69.5763891731	-42.1798950861	0.683
fool	42.4531585593	42.9508330133	0.368
evening	-37.1324516476	91.4346479385	0.985
somebody	-55.0800328647	-64.1442404409	0.649
food	-20.6685677441	-47.2411761627	0.396
insensibility	-17.0077241359	-52.3422449963	0.403
sweep-gate	-22.4468973254	-16.2565877611	0.326
preservation	32.685962138	27.1018504936	0.245
foot	42.4193502441	59.358528127	0.552
smoothness	38.8549350087	-49.237187633	0.251
mystery	-37.2164207368	-72.1002375678	0.550
celerity	38.6466336511	5.21032615856	0.248
likeness	-10.0096891319	-94.5005696086	0.260
shop	40.6162114132	86.1973792088	0.670
eloquence	39.5113553935	30.8640651169	0.340
someone	-19.0865529611	-41.679116737	0.485
repeating	7.90343922472	-68.875863775	0.301
friendship	-72.0293034697	74.2492673425	0.964
pleasanter	-33.5334568056	-45.4936280986	0.549
harm	-60.2681512629	-57.6760728197	0.674
everyone	17.4615117008	-69.7770050025	0.392
weight	-66.5425714458	-11.4158310206	0.744
generation	32.6662258777	14.3353225997	0.226
house	-18.8597628055	90.5127008242	0.989
energy	14.5191900545	-21.3198307599	0.335
idea	-27.266507549	88.5591241425	0.988
seniority	32.0368541718	-39.3869847842	0.232
absurdity	32.2423676242	3.24836424908	0.247
event	84.9389286681	13.3218981855	0.240
harp	-3.94146985383	-45.7125018422	0.537
veneration	40.3684833023	48.4655194258	0.444
disquiet	46.6021802177	29.592594879	0.314
candour	23.1210677479	-41.2276354627	0.198
health	-65.0009899823	54.6004093202	0.937
hill	-63.8226196937	7.3267144728	0.805
fortitude	-37.436693734	-59.6545251338	0.580
darling	-69.1475649206	-37.358661496	0.662
impudence	74.9844431187	53.621679933	0.388
gardener	22.8099465482	10.0112119832	0.220
impertinence	23.5537331696	-41.3274076185	0.242
circumstance	-62.2632092674	81.2589651332	0.973
horse	-42.0219184355	11.9839184953	0.851
difficulty	-47.0676820413	27.167684636	0.903
reason	-79.7385906527	-42.0856374804	0.676
contrivance	30.6322754018	-26.668954832	0.257
disposition	29.2840188143	89.9183231678	0.799
tenderest	48.4983224114	21.124497636	0.249
beginning	-47.2704384353	-29.6232256653	0.702
definition	-13.1006555372	-21.1230581952	0.416
revival	11.4510921927	-50.1691688763	0.292
curtsey	32.0620718138	-77.8662484058	0.312
diversion	31.606956724	-77.3652914579	0.293
bridegroom	12.8374578697	-14.2477515692	0.233
afternoon	-29.553777664	-65.6484843944	0.465
prejudice	-66.6597502494	-11.2930653236	0.751
circuit	10.2963030548	-68.7437911182	0.310
anecdote	76.1795414703	25.715304732	0.382
consequence	-43.8597174377	41.85431112	0.902
blush	32.7826106772	9.88723014459	0.271
drawing-room	-63.4127668127	-56.1071351571	0.707
engagement	-56.8037461452	86.1277499571	0.980
probability	-51.7774681725	17.9259150066	0.849
feel	50.5947173563	19.7380699019	0.256
number	-62.9461825974	20.6063216855	0.875
fancy	-71.3667040602	53.7203416562	0.949
revolution	63.169832848	39.8382643126	0.365
story	-65.4397096389	-1.30738343194	0.837
perturbation	38.3145308471	51.0275164059	0.448
guest	70.7980222591	35.8637755131	0.349
introduction	-7.6683801637	-74.6446199843	0.514
paint	88.9626812705	23.5499957169	0.322
regulation	14.8482247604	-37.7524314102	0.381
station	-37.1773541476	-42.556505883	0.549
statement	-32.5709547472	-63.8474283816	0.511
