0.0231007	0.00856743	0.0762948	-0.123909	-0.111818	0.0528336	0.0215591	0.0910191	-0.00949251	0.0139373	-0.0328023	0.00970272	0.026602	-0.0184225	0.0309375	-0.0496531	0.00465018	0.0725356	0.0780595	0.0120398	0.0986286	0.163882	0.00878017	0.100248	0.0825338	-0.0371408	-0.0828589	-0.0239908	-0.104967	0.127979	-0.0976394	0.0207965	-0.0330038	0.0525563	-0.0186249	0.00687511	0.135024	-0.0206314	-0.0470645	0.0570844	-0.0189269	-0.0108765	0.108491	-0.069823	-0.0065477	0.0196489	-0.0423325	0.0976491	0.0735223	-0.0569224	-0.122681	0.0434952	-0.174082	-0.0555764	-0.0489973	0.0614702	0.0301143	0.0728283	-0.0033366	0.0584166	-0.0412677	-0.124203	-0.0491527	-0.0156126	0.0956362	0.0792727	0.0261709	-0.0383866	0.0798595	-0.0322082	0.0859637	0.135048	0.0178593	0.0836125	-0.0317581	-0.0813355	-0.0382703	-0.0433046	0.00497547	-0.0565234	0.0180431	0.0401113	0.144987	0.130847	0.000391676	-0.00922279	-0.0318514	-0.141261	0.198667	0.0391094	0.0593506	-0.086354	-0.123648	-0.0290198	0.105909	-0.0605195	0.0751349	-0.00743954	-0.0740775	-0.174819
-0.0122837	0.0172364	0.0207326	0.0207399	0.0207452	0.0133697	-0.0102218	-0.0115959	-0.00791192	0.0197749	0.0175568	0.00537427	-0.00208934	0.0351869	-0.0236297	-0.0335961	0.0137814	0.00263582	-0.0163169	0.0281391	-0.0132847	-0.0173926	0.000243745	0.0142051	0.0125697	0.0119451	0.0165424	0.0104944	0.0123509	-0.049283	0.00331351	-0.033303	0.00558237	0.00801232	0.0141037	-0.0236074	0.00481636	-0.00882329	-0.0113158	-0.029068	0.0120875	0.00985752	-0.0289106	0.00905267	0.00748961	-0.000170971	-0.0403423	-0.0114734	-0.0157338	0.0356519	-0.0185078	-0.0192691	0.0138688	0.00922839	0.0140131	-0.00155056	0.0566759	-0.0175709	0.0181747	0.0174482	0.00461243	0.0165807	0.00421986	-0.000903125	-0.0365212	0.0164262	0.0065254	-0.00511596	0.00560579	0.0109663	-0.00237423	-0.0267589	-0.0411275	-0.0177721	0.0189	-0.00747416	0.00643328	0.0100701	-0.0159262	0.0170839	0.00267966	-0.0275242	-0.00949221	0.00630845	0.019845	-0.0136455	0.00899888	0.0122084	0.0122309	0.00401486	0.0219334	-0.00033492	0.0335413	0.00640481	-0.0246798	0.00724787	0.0215221	-0.00456792	0.0143856	0.00120443
-0.115264	0.0313234	0.0132141	0.0845964	-0.0284509	0.0431964	-0.0520141	-0.00690679	-0.0444809	0.0439857	0.0867933	0.0365713	-0.0329667	0.0320069	-0.0801203	-0.00486383	-0.00730537	0.0265276	-0.0279229	0.0723306	-0.0188816	-0.0900785	0.0481132	0.0864818	-0.0549403	0.155419	0.0129354	0.0506807	-0.023305	-0.0680426	-0.00693065	-0.0142475	-0.00709148	0.0443353	0.120099	-0.0389402	-0.031213	-0.0370135	-0.164576	0.0773749	-0.00745416	-0.0640217	0.0501938	0.0721702	0.00924883	0.0343411	-0.0811278	-0.0782104	-0.0623306	0.0616239	0.0694635	-0.0825153	0.0261282	-0.0274376	-0.119926	-0.0641382	0.171988	-0.0351505	-0.00703906	-0.031622	0.0716053	0.0202171	0.0512366	-0.0350397	-0.0503319	0.11687	0.1123	-0.0156917	0.0262022	-0.0944899	-0.0347772	-0.077843	-0.111689	-0.136743	0.0601337	-0.0535144	-0.0264044	0.11673	-0.0385199	0.0742625	-0.0738719	0.00145924	-0.0660334	0.00405116	-0.0345716	0.0420608	-0.059839	0.0899111	0.0240346	0.0031362	0.105067	-0.078566	0.134165	-0.072662	-0.0813508	0.0129051	0.144815	-0.000990545	0.0250258	0.0687056
-0.0289061	0.0151715	0.0190386	-0.0206288	0.0116039	0.0762435	-0.0198592	-0.0230871	0.0141633	0.0293131	-0.0362535	0.0234218	-0.00519433	0.0933623	-0.00352715	-0.0380508	-0.0227638	0.0636951	-0.00381652	0.0389623	0.01281	0.0377768	0.0163693	0.0526636	0.0289298	0.0385025	0.0102679	-0.0068552	-0.0237577	-0.0462421	-0.00392069	0.0272518	0.0513919	0.0566404	-0.0183792	-0.0138586	0.00564762	-0.0285485	-0.019446	0.0113662	0.00947841	0.000887084	0.0379968	-0.0431154	0.032249	-0.0148328	-0.0593468	0.0152762	-0.0282967	-0.0167146	0.0245751	0.00636437	0.0251847	0.0596332	-0.0960689	-0.0911757	0.0148246	-0.0651984	0.0217962	0.067146	0.0240181	-0.0483349	-0.0209108	-0.0405771	-0.0230275	0.00238359	0.0654182	-0.00305577	0.0397104	0.0332879	-0.043888	0.0286572	-0.0511036	-0.0359889	0.0525987	-0.0435641	-0.018956	0.0552432	0.0282418	0.0264854	-0.0080177	0.0498256	-0.00910913	0.0780086	0.0780675	-0.0380182	0.0340979	0.00136176	0.0187258	0.0140249	0.00331231	-0.0022011	0.0175991	-0.0552079	0.00325009	-0.0111148	0.100058	-0.00253753	-0.0461875	0.0299193
-0.0542838	0.0266283	0.0621652	0.0436609	0.0116287	0.0504867	-0.0458791	-0.0300096	0.00727621	0.0667027	0.0150642	-0.0155974	-0.0368587	0.0601059	-0.0286109	-0.0235714	-0.0323693	0.0661049	-0.0508166	0.0257316	-0.0424664	-0.0436437	0.0290859	0.048518	-0.0097191	0.0545624	0.0014937	0.0176415	-0.00929269	-0.113685	0.0371222	-0.0688602	0.0229942	0.0801864	0.000430176	0.00266675	-0.0032504	0.0062029	-0.063483	-0.00502743	0.0159615	0.0208357	-0.00281485	0.0306844	0.0700343	-0.00268695	-0.0399919	-0.0282744	-0.0176443	0.0262911	0.0680072	-0.0417821	0.067075	0.0269293	-0.0427065	-0.0596699	0.0766856	0.00222129	0.0464625	0.0154268	0.0673017	-0.00206445	-0.0144138	-0.0111361	-0.0741905	0.0107536	0.0562726	-0.0147863	-0.0151536	-0.0479743	-0.0360823	-0.0249219	-0.0850065	-0.0722094	0.0970565	-0.0288146	0.0385279	0.0427722	0.0118721	0.0715356	-0.0632548	0.034001	-0.0262619	0.0280374	0.020085	0.0300443	0.0332371	0.0239128	-0.0108916	8.61879e-05	0.0556558	-0.0513518	0.0819565	-0.0737344	-0.0441885	-0.0400535	0.0657281	-0.0333046	0.0327733	0.105188
-0.0106604	0.00511674	-0.045476	-0.00692652	-0.00142971	-0.0207943	-0.0682868	-0.035611	0.0589274	-0.031427	-0.0171382	-0.0133793	-0.00555372	0.0197794	-0.00235265	0.0277236	-0.0250575	0.0285803	-0.00222856	0.0219364	0.00789443	-0.00345223	-0.034917	0.0038562	0.00375008	0.0195133	0.00851486	-0.026512	0.00709643	0.0385142	0.0276035	-0.015934	0.0539775	-0.0464326	-0.0494447	0.0253649	-0.0116369	-0.0185099	0.0625357	-0.0302732	-0.005182	-0.0304987	0.0464242	-0.0250532	-0.0018468	0.0104467	-0.00637772	-0.00157685	-0.0188757	-0.041865	0.0562759	-0.00809217	0.0353236	-0.0118999	-0.0292077	-0.0611174	0.00780188	-0.0304703	-0.00942617	0.0302899	0.041248	0.030273	-0.0179386	0.0295819	-0.0161754	-0.0263699	-0.0056334	-0.00185449	-0.00367294	-0.0171625	-0.00873554	0.0165749	-0.0513403	-0.029845	0.0163043	0.0264975	0.0139065	-0.00761103	0.00115715	-0.00206638	-0.0353687	-0.0448168	-0.00619297	0.00690018	-0.0301659	0.0496293	0.00931484	0.0254971	-0.0324892	-0.0669288	-0.0358772	0.00491111	0.00773872	-0.0154491	-0.027747	-0.0330273	-0.0241174	-0.0241091	-0.0371447	0.00551165
-0.0555059	0.0462132	0.0134202	0.0393173	0.00991801	0.0533653	-0.0379229	-0.0331672	0.0369037	0.0442675	0.0207055	0.00717356	-0.0652762	0.0256881	-0.0270808	0.0035179	-0.00527629	0.0190859	-0.0349803	0.0134833	-0.0631932	-0.0698749	0.036705	-0.0209642	-0.0152355	0.033491	-0.00637415	-0.004691	0.00348793	-0.105748	0.0456868	-0.0307475	0.0297987	-0.00849444	-0.00866752	-0.0078442	0.00963712	-0.0422171	-0.0239091	-0.00866965	0.0206769	0.0114024	-0.0150385	0.0281978	0.0285897	0.0266722	-0.0412535	-0.0264124	-0.0267498	0.015633	0.0638023	-0.0632408	0.0603322	-0.0110622	-0.00749347	-0.00112087	0.0504958	0.0142608	0.0060306	-0.00753377	0.0370828	0.0304191	0.0152482	-0.0119985	-0.0529671	-0.00241725	0.00527248	-0.0225513	-0.00908733	-0.00382949	-0.0237274	-0.0705635	-0.0360977	-0.0643101	0.0279604	0.0074653	0.0203429	-0.0225567	0.0136252	0.0519462	-0.0552226	-0.0344402	-0.0243936	0.0223721	-0.0146918	0.0345613	0.0452152	0.0356123	-0.0292558	0.00222401	0.0260252	-0.0379357	0.0716688	-0.0435966	-0.0603361	-0.0198054	-0.000829627	0.000234538	0.0356151	0.0672591
-0.00731205	0.0143369	0.0138459	0.0275155	0.00371568	0.0110833	-0.00225809	-0.00229473	-0.00716419	0.0158641	0.018928	-0.0194443	-0.0238212	-0.00474828	-0.00448362	-0.000678033	0.00352714	7.17869e-05	-0.00129587	-0.000631309	-0.0165904	-0.0298224	0.0077033	-0.00564642	-0.0066341	0.0217227	-0.00962239	0.00334507	-0.00339487	-0.0318262	0.0104388	-0.0190978	0.00460483	0.000959715	0.0108743	-0.00736636	0.0132003	0.0028945	-0.00979015	-0.011288	0.0160419	-0.00294683	-0.0208963	0.0205279	0.00712604	0.00798935	0.00645372	-0.0174902	-0.00823545	0.0155855	0.0104713	-0.00323244	0.0183776	-0.000353115	0.00709059	-0.00344757	0.0328738	0.0135906	0.00761839	-0.00727791	0.0149545	0.0124007	0.00822175	0.000339451	-0.00224281	-0.000291022	0.00733167	-0.00482	-0.0207756	-0.01689	-0.00841499	-0.0180205	-0.0140871	-0.0256883	0.0181224	-0.000790493	0.0156352	-0.00463421	-0.0184164	0.0153206	-0.0167974	0.00838979	-0.0184082	-0.0061858	0.00491676	0.00140554	-0.00602716	0.00290999	-0.00679725	0.0013443	0.0244913	0.00133079	0.0255603	-0.0112226	-0.0139406	0.0157765	0.0154998	0.0134184	0.0249483	0.0214919
-0.0614831	0.0426393	-0.0483708	0.0288541	0.00125793	0.0290495	-0.0664017	-0.0514931	0.0106208	-0.00936869	0.0112568	0.0237473	-0.00485237	0.0110327	-0.0288362	0.0389008	-0.0269067	0.018225	-0.0108508	0.0258259	0.0157711	-0.0410076	-0.0154406	0.032855	-0.0160579	0.0356925	0.0110184	0.0169018	-0.00187102	-0.0198159	0.0371583	0.0427973	0.0155526	0.0312012	0.00792382	0.0238188	-0.00407572	0.00185226	-0.014325	0.0302413	-0.0337925	-0.0545455	0.0243006	-0.0137431	0.0158307	0.000463011	-0.0208678	0.00232556	-0.0116558	-0.000593636	0.0426024	-0.0245719	0.00779752	-0.00614958	-0.0710231	-0.0817387	0.00797643	-0.03287	-0.0122153	-0.0247382	0.0289308	0.0117712	0.0176317	-0.0116025	-0.0253358	-0.0262344	0.039862	-0.0404388	0.0267947	0.00409907	-0.001618	-0.0357272	-0.0323846	-0.0310625	0.0481364	-0.0200986	-0.00192992	0.0384122	0.020997	0.0297313	-0.0433178	-0.0268011	-0.0430038	-0.0205156	-0.0319936	0.061282	-0.00183418	0.0439174	-0.0401465	-0.0206826	-0.00961593	-0.00349443	0.0185407	-0.0571368	-0.0538488	-0.0340513	0.00537356	-0.0182876	-0.0165714	0.0401822
-0.0557108	0.0263849	-0.0325859	0.0506567	0.0345013	0.00918908	-0.0686158	-0.014001	4.90013e-05	-0.00109311	0.0419993	-0.0223038	-0.0194263	0.0333653	-0.00522776	-0.000657054	0.0105011	0.0229567	-0.00775593	0.0628977	0.00655372	-0.0250811	-0.000868962	0.00500194	0.00198551	0.0423394	0.0156304	0.0275824	0.0207112	-0.0046948	0.0485361	-0.0190476	0.00254794	-0.0254313	0.0238781	-0.0327249	-0.012977	-0.0197023	-0.0166724	0.00561551	0.00339625	-0.0377016	-0.0485212	0.0191875	0.0457045	8.74545e-05	-0.0354952	-0.0563646	-0.0193704	0.0240579	0.0324619	-0.0252761	-0.0112573	-0.0432029	-0.00120759	-0.0361245	0.0641565	-0.0266302	0.0190434	-0.0333171	0.00903006	0.0585445	0.0468224	-0.00153405	-0.00330597	-0.0114138	0.0134207	-0.00925657	-0.0207284	-0.0177193	-0.00567665	-0.0476243	-0.0374411	-0.0520488	0.00998394	-0.00499711	0.000380182	-0.00614832	-6.61698e-05	0.0194285	-0.0295165	-0.0487962	-0.0347024	0.00388403	0.00102895	0.0520007	-0.02582	0.0186228	-0.00262541	-0.0304759	0.0238535	-0.00228845	0.0583687	-0.0335714	-0.0286225	-0.0190775	-0.000740904	0.0171883	0.00182125	0.00161356
